id,symptom
1109,arthralgia of knee/patella/tibia/fibula
1109,knees aching
1109,Pain of knee region
1109,knee pains
1109,Knee arthralgia
1109,Arthralgia (knee)
1109,Pain of joint of knee (finding)
1109,Arthralgia of knee
1109,Knee pain
1109,Aching in knees
1109,Pain in the knees
1109,Painful knee
1109,Gonalgia
1109,Pain in unspecified knee
1111,Hip pain
1111,Painful hips
1112,Proximal interphalangeal joint of finger pain (finding)
1112,Proximal interphalangeal joint of finger pain
1112,Arthralgia of proximal interphalangeal joint of finger
1113,X Ray with hypertrophic changes of bone
1114,Family history of leukemia
1116,Agammaglobulinemia
1116,hypogammaglobulinaemia
1116,Decreased serum immunoglobulin
1116,Hypogammaglobulinemia
1117,Lymphocyte count increased
1117,Lymphocytosis over 10.000 / ul
1119,Splenomegaly
1119,Enlarged Spleen
1119,Large spleen
1119,Increased spleen size
1119,Enlargement of spleen
1120,tightness of breath
1120,Difficulty breathing
1120,Respiration difficult
1120,Breath Shortness
1120,SOB - Shortness of breath
1120,Air hunger
1120,Breathlessnesses
1120,Shortness of breath
1120,Dyspnea
1120,SOB
1120,Breathlessness
1120,Breath Shortnesses
1122,Personal history of other infectious and parasitic diseases
1123,Personal history of infectious and parasitic diseases
1124,Warm autoimmune hemolytic anemia
1124,Warm type autoimmune hemolytic disease
1124,Warm antibody hemolytic anemia
1124,AIHA - Warm autoimmune hemolytic anemia
1124,Haemolytic anaemia due to warm antibody
1125,PurpuraImmune Thrombocytopenic
1125,Frank
1125,idiopathic purpura
1125,AITP
1125,Autoimmune Thrombocytopenia
1125,Immune Thrombocytopenia
1125,Autoimmune Thrombocytopenic Purpura
1125,IDIOPATHIC THROMBOCYTOPENIC PURPURA
1125,Primary immune thrombocytopenia
1125,Idiopathic thrombocytopenic purpura
1125,Autoimmune thrombocytopenic purpura
1125,ITP (immune thrombocytopenic purpura)
1125,Immune thrombocytopenic purpura
1125,ITP
1125,Werlhof's Disease
1125,DiseaseWerlhof
1127,Acquired pure red cell aplasia [erythroblastopenia]
1129,Problem;sweating;night
1129,Nocturnal hyperhidrosis
1129,Night sweat
1129,Nocturnal perspiration
1129,Night sweats
1130,Blood smear with monomorphic lymphocytosis
1131,Lymphocyte count over 10.000 / ul
1132,Immunophenotyping with flow cytometry for CLL
1133,Rearrangement of immunoglobulins genes monoclonality
1134,At least one among del (13q)trisomy 12del (11q)del (17p)
1135,serum beta 2-microglobulin
1135,Serum beta 2 microglobulin level: INCREASED
1135,Serum beta 2 microglobulin level
1135,Serum beta 2 microglobulin measurement
1136,Bone marrow biopsy: monomorphic lymphocyte infiltration
1137,Family history of essential tremor
1138,Tremor bilateral and symmetric
1139,Tremor amplitud highly variable
1140,Tremor increases with movements
1141,Tremor resolves during sleep
1142,Head tremor
1143,Ameliorated by ethanol ingestion
1143,Ethanol reduces tremor
1144,Dementia
1146,Spasmodic torticollis
1146,TorticollisSpasmodic
1146,Cervical dystonia
1147,18F-PDG-PET: increased glucose consumption in the medulla
1148,(O) H20 O PET: increase in medullary region cerebral blood flow + bilateral overactivity of cerebellar circuitry
1149,Murphy's sign positive
1151,Icteric
1151,yellow eyes
1151,Yellowing of the skin
1151,Yellow skin
1151,jaundice
1151,Icterus
1153,Palpable gallbladder
1154,burps
1154,Gaseous regurgitation
1154,Burping
1154,eructo
1154,Belching
1154,Ructus
1154,belch
1154,GAS RAISING
1154,Eructation
1154,Eructación
1158,Comedones
1158,Comedone
1158,Comedo
1159,Pustular lesion
1159,pimple
1159,Pustule of skin
1159,Pussey spot
1159,Skin pustule
1159,Cutaneous pustule
1159,Pustule
1160,papule
1160,Papules
1160,pápula
1160,Skin papules
1161,nodules skin
1161,nodule
1161,cutaneous nodules
1161,Growth of abnormal tissue on or under the skin
1161,Skin nodule
1161,subcutaneous nodules
1161,Cutaneous nodule
1162,skin scarring
1162,cicatrix
1162,Cicatrization
1162,scar disorder
1162,Scars
1162,Scar of skin
1162,Cicatrix skin
1162,disorders scarring
1162,healing scars
1162,Scar Tissue
1162,scarring
1162,scar
1163,Cyst of the skin and subcutaneous tissue
1165,Respiratory rate < 18
1165,normal respiratory rate
1166,Drowsiness
1166,Sleepiness
1166,Somnolence
1167,Chest X-ray normal
1167,normal chest xray
1167,Standard chest X-ray normal
1167,chest normal ray x
1168,Increased frequency of micturition
1168,Passes water too often
1168,Pollakisuria
1168,Pollakiuria
1168,Frequent urination
1168,Increased in urinary frequency
1168,FOM - frequency of micturation
1170,Pain of hypogastrium
1170,Suprapubic pain
1170,suprapubic abdominal pain
1170,abdominal pain above the pubic area (suprapubic)
1170,Hypogastric pain
1170,abdominal pain suprapubic
1171,Urine WBC increased
1171,High leukocytes in urine
1172,Positive urinary nitrites
1173,Positive urinary leukocyte esterase
1174,Urinalysis with microscope  with >5 leucocytes
1175,Positive urine culture
1177,itchy ears
1177,itch ear
1177,Ear pruritus
1177,Itching of ear
1177,ears itching
1177,ear itch
1178,fullness of the ear
1178,Ear pressure sensation
1178,ear clogged
1178,ears feel pressured
1178,Ear pressure sensation (finding)
1178,Sensation of pressure in ear
1179,Conductive and sensorineural hearing loss
1180,Conductive hearing loss
1180,Conductive hearing impairment
1180,Hearing impairmentconductive
1180,Conduction deafness
1180,Deafnessconductive
1180,Hearing LossConductive
1180,Conductive deafness
1181,Pain in the ear while chewing
1182,Tenderness of tragus or pina
1184,Otoscopy with exudate in ear canal
1185,Purulent secretions in the outer ear canal
1187,pain in the hands
1187,musculoskeletal hand pain
1187,Pain in hand
1187,Painful hand
1187,Hand pain (Excluding hand joint pain)
1187,Hand pain (finding)
1187,Pain in limbhand
1188,Foot joint pain
1188,Arthralgia of foot
1189,Talalgia
1189,pain in heel
1189,Pain in heel
1189,talalgia
1189,Pain;heel
1189,Heel pain
1189,Heel pain (finding)
1190,Pain in elbow
1190,musculoskeletal elbow pain
1190,Elbow pain
1191,Tarsalgia
1192,monoarticular inflammation
1192,Arthritis single joint
1192,Unspecified monoarthritis
1192,Monoarthritis
1193,Family history of gout
1194,High uric acid in blood
1195,Uric acid crystals in synovial fluid
1196,Chest X ray with interstitial lung disease
1197,CT thorax with interstitial lung disease
1198,Pathology level IV of a surgical specimen
1199,Acute respiratory failure
1199,arf
1199,ARF - Acute respiratory failure
1201,Laryngoscopy: larynx inflammation
1202,coloured nasal mucus
1202,Nasal discharge purulent
1202,yelow or green nasal mucus
1202,Purulent rhinorrhoea
1202,nasaldischarge containing pus
1202,Purulent nasal discharge
1202,coloured nasal secretion
1202,nasal mucus green
1202,yellow or green nasal discharge
1202,cloudy nasal mucus
1202,nasal mucus yellow
1202,Purulent rhinitis
1203,facial pressure
1203,Facial Pain
1203,sinus pressure
1203,Pain in face
1205,Nasal voice
1205,nasal speech
1206,Purulent discharge of nasopharynx
1206,Posterior Rhinorrhea purulentyellow or green
1207,CT paranasal sinuses
1208,Flank Pain
1208,loin pain
1209,Visible Hematuria
1209,Macroscopic hematuria
1209,Hematuriagross
1209,Gross hematuria
1209,Frank hematuria
1209,Bloody urine
1210,General deterioration (elderly)
1212,I feel tightness in my chest
1212,tightness of chest
1212,Chest tightness
1212,Constriction chest
1212,Tight chest
1212,Tightness in chest
1212,Feeling of chest tightness
1212,Feels Tightness in the Chest
1212,Chest pressure
1213,Occasional asthma
1213,chest closure
1213,asthma occasional
1213,chest pressure
1215,asthma disorders
1215,History of asthma
1215,Airway hyperreactivity
1215,Bronchitic asthma
1215,History of - asthma (context-dependent category)
1215,Bronchial Asthma
1215,asthmatic
1215,H/O: asthma
1215,History of - asthma
1215,History of - asthma (situation)
1215,Bronchospasm
1216,asthma triggers
1216,Asthma trigger
1216,asthma triggering
1217,Asthma induced by excercise
1217,Exercise induced asthma
1218,Asthma with cold air
1218,Cold induced asthma
1219,wheezing with a cold
1219,Bronchitis co-occurrent with wheeze
1219,Asthma related to viral infection
1220,expiratory wheezes
1220,Expiratory wheezing
1220,Expiratory wheeze
1220,Wheezing expiratory
1220,auscultation wheezing expiratory
1221,Spirometry with reversible obstructive patternFEV or FVC increase from baseline at least 12%
1222,Bronchial provocation test positive test
1223,Elevated IgE
1223,High immunoglobulin E
1223,Ig E increased
1223,Increased circulating IgE level
1223,Immunoglobulin E increased
1223,Elevated IgE levels
1223,IgE increased
1223,Elevated immunoglobulin E
1223,Immunoglobulin E high
1224,Personal history of chronic bronchitis
1225,Personal history of emphysema
1226,Dyspnea with upper respiratory infections
1227,History of exposure to toxic fumes
1228,Desaturation
1228,Oxygen saturation low
1228,o2 saturation low
1228,Oximetry decreased
1228,Oxygen saturation below reference range
1228,Low Blood Oxygen Saturation
1228,Oxygen saturation decreased
1229,Spirometry: Non reversible obstructive pattern.
1230,CT thorax with emphysema and/or chronic obstructive patterns
1233,skin dryness
1233,Dry skin
1233,Dry
1233,Anhydrotic skin
1234,Lichenification
1234,Cutaneous lichenification
1237,abdominal pain around the belly button
1237,Abdmnal pain periumbilic
1237,Periumbilical pain
1240,abdominal muscle rigidity was demonstrated
1240,Abdominal rigidity
1240,Rigid abdomen
1241,abdominal muscle guarding
1241,Abdominal guarding
1242,Abdmnal tndr rt lwr quad
1242,Abdominal tendernessright lower quadrant
1242,Right lower quadrant abdominal tenderness
1245,Urine ketones
1245,Ketones present in urine
1245,Excess ketones in urine
1245,Ketonaciduria
1245,Ketoaciduria
1245,Ketone bodies in urine
1245,urine ketones
1245,Ketonuria
1246,Enlarged appendix (greater than 6 mm in diameter) appendical wall thickening ( greater than 2 mm)
1247,Ultrasound for appendicitis
1248,Rovsing's sign
1249,RLQ pain with internal and external rotation of the flexed hip
1249,Obturator sign
1250,Psoas sign
1250,RLQ pain with with extension of the right hip or with flexion of the right hip against resistance
1252,Chronic viral hepatitis B without delta-agent
1254,Urticarial rash
1254,Hives
1254,nettle rash
1254,welt
1254,Urticaria
1254,wheals
1255,Angioneurotic Edema
1255,Quincke's Edema
1255,Quincke´s edema
1255,Angio-oedema
1255,Edema angioneurotic
1255,Angioedema
1255,EdemaAngioneurotic
1259,Sleeping problems
1259,Sleep Disorders
1259,parasomnia
1259,Sleep-wake disorder (disorder)
1259,Sleep problem
1259,Sleep-wake disorder
1259,Sleep Dysfunction
1259,Disorder sleep
1262,Chronic hepatitis
1263,Other and unspecified cirrhosis of liver
1264,Liver cell carcinoma
1266,Aminotransferase elevation
1268,ague
1268,Chills
1271,Lymphadenopathy SINTOMA PADREELEGIR UN HIJO LOCALIZADA O GENERALIZADA
1271,Aumento de tamaño de los ganglios linfáticos
1271,adenopathies
1271,Ganglios linfáticos hinchados
1271,Lymph node hyperplasia
1271,Swelling of lymph node
1271,Nódulos linfáticos agrandados
1271,Swollen glands
1271,Enlargement of lymph nodesNOS
1271,Enlargement of lymph node
1271,LN - Lymphadenopathy
1271,Swollen Gland
1271,lymph node enlargement
1271,Lymphadenopathies
1271,LA - Lymphadenopathy
1271,Lymphadenomegaly
1271,Glándulas inflamadas
1271,Swelling of lymph nodes
1271,glands enlarged
1271,Enlarged glands
1275,Joint tightness
1275,Stiff joint
1275,stiffness joint
1275,Joint stiffness
1275,Stiffness in joint
1275,Stiffness joints
1276,Swollen joints
1276,swollen joints
1276,Swelling of Joint
1276,Finding of joint swelling (finding)
1276,Observation of joint swelling
1276,Finding of joint swelling
1276,Swollen;joint(s)
1276,swell joint
1276,swollen joint
1276,Swollen joint
1276,joints swelling
1276,Joint swelling
1276,swelling joint
1276,Joint swelling (finding)
1276,Swelling of joint with or without pain
1276,joints swollen
1277,Hand joint pain (finding)
1277,Hand joint pain
1277,Arthralgia of the hand
1277,Pain in a jointhand
1277,Pain in joints of hand NOS
1277,Pain in joint involving hand
1277,Pain in jointhand
1282,dry eye
1282,xeroma
1282,Dryness of eye
1282,eye; dry
1282,xerophtalmia
1282,eye dryness
1282,Xerophthalmia
1282,dry eye syndrome
1282,dry eye disease
1282,sandy eyes
1283,Subcutaneous rheumatoid nodule
1283,Rheumatoid nodulosis
1283,RHEUMATOID NODULOSIS
1283,Rheumatoid Nodule
1283,Rheumatoid nodule
1284,Cervical myelopathy
1284,Myelopathy cervical
1285,Mononeuropathy
1286,Temporomandibular joint pain
1286,arthralgia of TMJ
1286,pain in temporomandibular joint (symptom)
1286,Arthralgia of temporomandibular joint
1286,Temporomandibular joint arthralgia
1286,TMJ pain
1286,Arthralgia TMJ
1287,Raynaud Disease
1287,Raynaud Phenomenon
1287,raynauds' phen
1287,Paroxysmal digital cyanosis
1287,Raynaud's phenomenon
1287,raynaud syndrome
1287,Raynauds' phen
1287,Raynaud's phenomena
1289,Angiitis
1289,Inflammation of blood vessel
1289,syndrome; vasculitis
1289,Angiitides
1289,Vasculitis
1289,Vasculitides
1290,Anti Hbc total positive
1291,Felty's syndrome
1292,Hepatitis B Core Antibody (IgM)
1293,Hepatitis D Virus (HDV) AntibodyTotal
1294,Hepatitis D Virus (HDV) IgM AntibodyEIA
1295,Pulmonary nodules
1296,Arthralgia of interphalangeal joint of toe
1296,Interphalangeal joint of toe pain
1297,sacroiliac inflammation
1297,Inflammation of sacroiliac joint
1297,Sacroiliac joint active
1297,Sacroiliitides
1297,Sacroiliitis
1297,inflammation joint sacroiliac
1297,inflammation sacroiliac
1297,Sacroiliac joint inflamed
1298,Dactylitis
1298,Dactylitis (disorder)
1298,dactylitis (diagnosis)
1298,Painful swelling or discoloration of fingers/toes
1299,Family history of stroke
1301,Drug addiction
1302,Cerebral aneurysmnonruptured
1303,Enthesitis
1303,Inflammation of sharpey fibers
1305,Psoriasis of nail
1305,psoriasis nail disorder
1306,Family history of psoriatic arthritis
1306,Family history of psoriasis with psoriatic arthritis
1306,Family history of psoriasis with arthropathy (situation)
1307,UveitisPosterior
1307,Choroiditis
1308,Addiction;nicotine
1308,Nicotine Dependence
1308,Nicotine addiction
1310,Arteriovenous malformation of cerebral vessels
1312,Pain around your eye
1315,Ptosis of eyelid
1315,Drooping eyelid
1315,eyelid droop
